Trading contract,Item Number,QTY,Date From,Date To,Material,Counter Party,UOM,Contract Type,Sales Organization,Distribution Channel,Division,Shipping Conditions,L/S Position Indicator,Mode of transport,Plant,Tolerance Schedule ID,Incoterms Sales,Incoterms Part2 Sale
0000026438,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200107976,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026450,000010,2500.00,6/1/19,6/30/19,000000000000100195,0200030753,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026453,000010,3500.00,1/1/19,1/31/19,000000000000100195,0200854056,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026473,000010,124.74,2/1/19,2/28/19,000000000000100007,0200859972,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000026476,000010,10000.00,5/1/19,5/31/19,000000000000100195,0200098776,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026518,000010,540.00,1/1/19,1/31/19,000000000000100195,0200752304,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026520,000010,1080.00,1/1/19,1/31/19,000000000000100195,0200353002,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026532,000010,180.00,1/1/19,1/31/19,000000000000100195,0200154768,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026537,000010,10000.00,1/1/19,1/31/19,000000000000100195,0200446210,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026546,000010,2500.00,6/1/19,6/30/19,000000000000100195,0200215215,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026551,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200707748,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026560,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200114901,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026574,000010,3800.00,1/1/19,1/31/19,000000000000100195,0200154732,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026636,000010,2000.00,2/1/19,2/28/19,000000000000100195,0200447696,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026684,000010,3600.00,1/1/19,1/31/19,000000000000100195,0200917304,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026704,000010,3000.00,3/1/19,3/31/19,000000000000100195,0200916662,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026798,000010,900.00,1/1/19,1/31/19,000000000000100195,0200498114,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026813,000010,2000.00,1/1/19,1/31/19,000000000000100195,0200917290,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026884,000010,258.00,2/1/19,2/28/19,000000000000100007,0200863458,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000026892,000010,2500.00,1/1/19,1/31/19,000000000000100195,0200557510,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026904,000010,5400.00,6/1/19,6/30/19,000000000000100195,0200755594,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026956,000010,45.36,1/1/19,1/31/19,000000000000100038,0200884930,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000026957,000010,45.36,1/1/19,1/31/19,000000000000100038,0200779003,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000026959,000010,24.95,2/1/19,2/28/19,000000000000100038,0200662231,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000027062,000010,226.80,1/1/19,1/31/19,000000000000100038,0200209696,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000027063,000010,226.80,1/1/19,1/31/19,000000000000100038,0200211520,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000027064,000010,40.82,1/1/19,1/31/19,000000000000100038,0200109436,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000027067,000010,113.40,1/1/19,1/31/19,000000000000100038,0200859887,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000027068,000010,113.40,1/1/19,1/31/19,000000000000100038,0200801910,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000027088,000010,205000.00,1/1/19,1/31/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027088,000020,205000.00,1/1/19,1/31/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027088,000030,205000.00,1/1/19,1/31/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027088,000040,205000.00,1/1/19,1/31/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027088,000050,205000.00,1/1/19,1/31/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027089,000010,205000.00,2/1/19,2/28/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027089,000020,205000.00,2/1/19,2/28/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027089,000030,205000.00,2/1/19,2/28/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027089,000040,205000.00,2/1/19,2/28/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027089,000050,205000.00,2/1/19,2/28/19,000000000000100133,0200172652,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000787
0000027096,000010,500.00,1/1/19,1/31/19,000000000000100195,0200864624,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027099,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200916471,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027164,000010,90.00,2/1/19,2/28/19,000000000000100007,0200546672,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,#N/A,#N/A
0000027239,000010,15000.00,1/1/19,1/31/19,000000000000100195,0200505807,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027240,000010,15000.00,1/1/19,1/31/19,000000000000100195,0200548922,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027498,000010,2000.00,1/1/19,1/31/19,000000000000100195,0200853806,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027575,000010,850.00,1/1/19,1/31/19,000000000000100195,0200494126,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027580,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200864324,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027584,000010,3500.00,1/1/19,1/31/19,000000000000100195,0200111885,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027585,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200885109,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027677,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200215292,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027713,000010,10000.00,1/1/19,1/31/19,000000000000100195,0200584381,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027721,000010,3500.00,1/1/19,1/31/19,000000000000100195,0200175701,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027745,000010,2000.00,1/1/19,1/31/19,000000000000100195,0200857798,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027746,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200857873,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027754,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200707748,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000027807,000010,900.00,1/1/19,1/31/19,000000000000100195,0200901993,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000027821,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200864153,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000027856,000010,900.00,1/1/19,1/31/19,000000000000100195,0200194206,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027911,000010,8000.00,1/1/19,1/31/19,000000000000100195,0200863769,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027928,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200888779,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027955,000010,8000.00,1/1/19,1/31/19,000000000000100195,0200665181,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027957,000010,2500.00,5/1/19,5/31/19,000000000000100195,0200750970,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000027993,000010,15000.00,3/1/19,3/31/19,000000000000100195,0200320301,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028073,000010,150.00,2/1/19,2/28/19,000000000000100007,0200897438,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000028087,000010,950.00,1/1/19,1/31/19,000000000000100195,0200793960,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028202,000010,600.00,1/1/19,1/31/19,000000000000100195,0200532100,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028214,000010,750.00,5/1/19,5/31/19,000000000000100195,0200900033,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000028255,000010,3300.00,1/1/19,1/31/19,000000000000100195,0200914769,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000028285,000010,850.00,3/1/19,3/31/19,000000000000100195,0200842839,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028289,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200914944,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028298,000010,4500.00,1/1/19,1/31/19,000000000000100195,0200794338,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028399,000010,400.00,1/1/19,1/31/19,000000000000100195,0200215010,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028439,000010,4000.00,1/1/19,1/31/19,000000000000100195,0200842549,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028478,000010,3000.00,1/1/19,1/31/19,000000000000100195,0200582894,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000028526,000010,750.00,5/1/19,5/31/19,000000000000100195,0200900033,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000028608,000010,850.00,1/1/19,1/31/19,000000000000100195,0200498114,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000028609,000010,40000.00,1/1/19,1/31/19,000000000000100195,0200750073,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000028633,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200586203,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028636,000010,3350.00,1/1/19,1/31/19,000000000000100195,0200798363,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000028739,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200507413,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028740,000010,900.00,1/1/19,1/31/19,000000000000100195,0200507413,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000028939,000010,31200.00,1/1/19,1/31/19,000000000000100143,0200889714,LB,GTS1,1100,10,21,01,MANK,01,0010,10PCT TOL,DEL,CAUT
0000028940,000010,31200.00,2/1/19,2/28/19,000000000000100143,0200889714,LB,GTS1,1100,10,21,01,MANK,01,0010,10PCT TOL,DEL,CAUT
0000028941,000010,62400.00,3/1/19,3/31/19,000000000000100143,0200889714,LB,GTS1,1100,10,21,01,MANK,01,0010,10PCT TOL,DEL,CAUT
0000028942,000010,31200.00,4/1/19,4/30/19,000000000000100143,0200889714,LB,GTS1,1100,10,21,01,MANK,01,0010,10PCT TOL,DEL,CAUT
0000029051,000010,3800.00,1/1/19,1/31/19,000000000000100195,0200863947,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000029058,000010,74.80,1/1/19,1/31/19,000000000000100007,0200897850,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000029112,000010,3400.00,1/1/19,1/31/19,000000000000100195,0200797175,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000029126,000010,1280.53,2/1/19,2/28/19,000000000000100195,0200074537,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,#N/A,#N/A
0000029156,000010,4000.00,1/1/19,1/31/19,000000000000100195,0200912552,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000029178,000010,226.79,1/1/19,1/31/19,000000000000100038,0200482270,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000029219,000010,900.00,1/1/19,1/31/19,000000000000100195,0200654740,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000029265,000010,100.00,1/1/19,1/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029265,000020,100.00,1/1/19,1/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029265,000030,100.00,1/1/19,1/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029265,000040,100.00,1/1/19,1/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029265,000050,100.00,1/1/19,1/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029265,000060,100.00,1/1/19,1/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029266,000010,100.00,2/1/19,2/28/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029266,000020,100.00,2/1/19,2/28/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029266,000030,100.00,2/1/19,2/28/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029266,000040,100.00,2/1/19,2/28/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029266,000050,100.00,2/1/19,2/28/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029266,000060,100.00,2/1/19,2/28/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029267,000010,100.00,3/1/19,3/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029267,000020,100.00,3/1/19,3/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029267,000030,100.00,3/1/19,3/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029267,000040,100.00,3/1/19,3/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029267,000050,100.00,3/1/19,3/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029267,000060,100.00,3/1/19,3/31/19,000000000000100083,0200841227,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PICA
0000029334,000010,185000.00,2/1/19,2/28/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029335,000010,185000.00,4/1/19,4/30/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029335,000020,185000.00,4/1/19,4/30/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029336,000010,185000.00,5/1/19,5/31/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029336,000020,185000.00,5/1/19,5/31/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029343,000010,3000.00,1/1/19,1/31/19,000000000000100195,0200862507,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000029473,000010,1500.00,1/1/19,1/31/19,000000000000100195,0200917859,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000029520,000010,185000.00,4/1/19,4/30/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029520,000020,185000.00,4/1/19,4/30/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029561,000010,185000.00,5/1/19,5/31/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029561,000020,185000.00,5/1/19,5/31/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029740,000010,76.00,2/1/19,2/28/19,000000000000100007,0200917127,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,FOB,V200917127
0000029796,000010,205000.00,1/1/19,1/31/19,000000000000100133,0200600891,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000550
0000029801,000010,76.00,2/1/19,2/28/19,000000000000100007,0200917172,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,FOB,V200917172
0000029802,000010,76.00,2/1/19,2/28/19,000000000000100007,0200917139,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,FOB,V200917139
0000029835,000010,185000.00,6/1/19,6/30/19,000000000000100133,0200157620,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000057
0000029862,000010,400.00,1/1/19,1/31/19,000000000000100195,0200853703,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000029902,000010,900.00,1/1/19,1/31/19,000000000000100195,0200494851,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000029903,000010,900.00,1/1/19,1/31/19,000000000000100195,0200127607,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000029947,000010,1700.00,1/1/19,1/31/19,000000000000100195,0200850807,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000029982,000010,1600.00,1/1/19,1/31/19,000000000000100195,0200853841,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030009,000010,3000.00,1/1/19,1/31/19,000000000000100195,0200900053,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030053,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200585518,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000030059,000010,900.00,1/1/19,1/31/19,000000000000100195,0200442999,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030060,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200864153,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030074,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200558127,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030101,000010,800.00,1/1/19,1/31/19,000000000000100195,0200217544,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030102,000010,850.00,1/1/19,1/31/19,000000000000100195,0200498114,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000030117,000010,10000.00,1/1/19,1/31/19,000000000000100195,0200916753,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000030118,000010,10000.00,1/1/19,1/31/19,000000000000100195,0200916753,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000030122,000010,600.00,1/1/19,1/31/19,000000000000100195,0200857893,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000030216,000010,205000.00,2/1/19,2/28/19,000000000000100133,0200600891,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300001332
0000030217,000010,205000.00,1/1/19,1/31/19,000000000000100133,0200600891,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300001332
0000030269,000010,2500.00,1/1/19,1/31/19,000000000000100195,0200168492,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030389,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200896473,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030476,000010,500.00,1/1/19,1/31/19,000000000000100195,0200897645,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030545,000010,1700.00,1/1/19,1/31/19,000000000000100195,0200765321,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030548,000010,1500.00,1/1/19,1/31/19,000000000000100195,0200017036,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030586,000010,26.00,2/1/19,2/28/19,000000000000100057,0200790361,STO,ZVS1,1100,10,23,01,MANK,01,0010,VEH LT TOL,FOB,P0010
0000030588,000010,26.00,4/1/19,4/30/19,000000000000100057,0200790361,STO,ZVS1,1100,10,23,01,MANK,01,0010,VEH LT TOL,FOB,P0010
0000030658,000010,900.00,1/1/19,1/31/19,000000000000100195,0200217147,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030683,000010,900.00,1/1/19,1/31/19,000000000000100195,0200264782,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030795,000010,3400.00,1/1/19,1/31/19,000000000000100195,0200793726,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000030843,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200548616,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000030935,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200586475,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000030949,000010,3000.00,4/1/19,4/30/19,000000000000100057,0200486333,STO,GTS1,1100,10,23,01,MANK,01,0010,0PCT TOL,FOB,P0010
0000030950,000010,3000.00,5/1/19,5/31/19,000000000000100057,0200486333,STO,GTS1,1100,10,23,01,MANK,01,0010,0PCT TOL,FOB,P0010
0000030958,000010,40000.00,1/1/19,1/31/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030958,000020,40000.00,1/1/19,1/31/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030958,000030,40000.00,1/1/19,1/31/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030959,000010,40000.00,2/1/19,2/28/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030959,000020,40000.00,2/1/19,2/28/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030959,000030,40000.00,2/1/19,2/28/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030960,000010,40000.00,3/1/19,3/31/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030960,000020,40000.00,3/1/19,3/31/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030960,000030,40000.00,3/1/19,3/31/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030960,000040,40000.00,3/1/19,3/31/19,000000000000100133,0200158909,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000909
0000030961,000010,90000.00,1/1/19,1/31/19,000000000000100133,0200202366,LB,GTS1,1100,10,21,01,MANK,02,0010,25PCT O TL,DEL,C300000373
0000030964,000010,40000.00,1/1/19,1/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030964,000020,40000.00,1/1/19,1/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030964,000030,40000.00,1/1/19,1/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030964,000040,40000.00,1/1/19,1/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030964,000050,40000.00,1/1/19,1/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000030964,000060,40000.00,1/1/19,1/31/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
